RID,State,District_Name,Place_Name,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
A1F14BB4PV053A,WEST BENGAL,BANKURA,BRINDABANPUR,4.07792047,185.8523263,9975.601334,10.75846439,,307.877571,9.702581291,64.36111583,4.789052053,1
A3E6SMOPTNQH5H,WEST BENGAL,BANKURA,TAPUBAID,7.125211076,209.7467712,16701.56598,7.45874145,320.5009449,404.7045963,18.95279673,92.34737526,3.908075346,1
A1EH4IMXD7I3WE,WEST BENGAL,BANKURA,NAMAPARA,13.54124024,187.606792,13475.91277,6.756054798,,411.264465,15.14266744,74.4485589,3.529190957,0
A21Z0377YERLCH,WEST BENGAL,BANKURA,HARIPARA,7.171223723,199.1601753,13163.03128,5.762522398,351.2781336,436.602436,19.103152,52.57745109,2.2090918,0
A31D5HQ8EQZ293,WEST BENGAL,BANKURA,BANKATA,,176.3866512,26003.16327,7.809251156,358.4297743,336.1420045,14.44796127,90.22484434,4.410673878,0
A3IUI5L21CP1LM,WEST BENGAL,BANKURA,LOHARPARA,6.9777441,166.8455743,18622.4448,6.609706248,353.3399191,333.9685677,12.53456001,48.46358838,3.530622694,0
A388A4Z2QPZ1JE,WEST BENGAL,BANKURA,MAHANTIPARA,6.35716672,191.135512,14782.80422,6.154447915,,527.9326364,18.86309436,69.62632499,5.222077291,0
A2X6T9WBNADH22,WEST BENGAL,BANKURA,SINAJARA,,231.3051267,15629.76233,7.018066793,297.7488671,406.3404245,11.83553514,49.67969603,4.464243686,0
A20M76MB4JG4XF,WEST BENGAL,BANKURA,NUTANGARH,8.339436757,175.5967423,12629.85305,6.976313539,,452.33752,17.52883948,101.8513931,4.133696122,0
A2023OTNO3QIIW,WEST BENGAL,BANKURA,DOLDERIA,6.27695651,178.2639107,25590.68024,6.748702483,,445.186133,8.567973067,70.76553239,3.214286497,0
A1Q0NBNP59LFAG,WEST BENGAL,BANKURA,PANDAPARA,10.94747264,146.8830382,27671.5226,7.279137186,,376.9038205,17.34650421,85.29292465,3.112317482,0
ASCH29IY17ATZ,WEST BENGAL,BANKURA,JUNBAKRA,9.871791232,114.3714503,27912.90826,8.660268825,340.0462976,490.4518347,8.517762309,64.83124835,3.652263831,0
A1ZYG5DDK3DTIS,WEST BENGAL,BANKURA,ALKADHARA,4.317187354,225.5145731,27163.45788,6.888135538,325.9336794,446.3413192,17.15294541,43.38591414,4.078277145,0
A3B4SGVI4F8V2L,WEST BENGAL,BANKURA,LALADHAR,4.227537386,201.4474866,13122.32958,6.932557933,374.8435383,402.6607735,22.8232931,76.46942648,4.479628314,0
A1SD5OXDK8AIC0,WEST BENGAL,BANKURA,JAMDA,4.140077139,253.5998382,40626.84781,7.754532621,265.4687494,432.5111967,19.12669539,61.52001832,3.167582571,0
AP4C3SJGZQ1R2,WEST BENGAL,BANKURA,TILABONI,5.349997297,193.8081211,31795.62561,8.217819408,327.2333884,431.4760403,11.77619253,55.81651022,3.838721385,0
A2DNTU2MKF7236,WEST BENGAL,BANKURA,GULIPARA,7.578014308,204.7304825,19944.57311,6.192652936,,517.4830566,13.97582572,54.63770469,3.503818511,0
A1NKHQ9L0KIIB5,WEST BENGAL,BANKURA,HARITAKIDANGA,7.710137891,174.3505766,31017.23942,8.212234308,269.8597989,437.5140661,9.320040153,51.54533466,3.898670803,0
A2GIO8OKVCNKM,WEST BENGAL,BANKURA,JHIKRI,8.330743319,198.9958001,28919.81178,7.436213729,304.2938477,429.2255002,14.7132293,83.62782363,2.408049129,0
AL0I8X5J1KBDB,WEST BENGAL,BANKURA,NIMDANGA,6.510972335,188.882919,20081.74536,6.559697826,368.9857394,367.9345551,14.80757949,101.248253,3.96252511,0
A2Z4AFUEYESS76,WEST BENGAL,BANKURA,BURIRDANGA,,206.0362946,8667.720239,6.329952096,353.5293815,599.5460191,21.11893848,55.93232425,4.128746147,0
A74R09T12LOPR,WEST BENGAL,BANKURA,BOURISOLE,6.934310583,228.1944755,13901.64468,6.04550287,281.5521165,403.2150907,17.81190034,66.77933762,4.210975273,0
A24EXG4PXCNT8N,WEST BENGAL,BANKURA,KHERIAPARA,8.618653849,257.595883,11595.35498,6.39993325,,343.7400072,15.33116646,75.6874006,4.141341849,0
A3ADR7TW6DU3YN,WEST BENGAL,BANKURA,LAKSHMISAGAR,8.460963964,236.8317807,13158.84836,5.478275704,,547.9116799,16.74146279,74.25154425,4.728493823,0
A2C9XE9I8RSKNX,WEST BENGAL,BANKURA,ROUTPARA,4.004248333,210.4860088,32821.85009,6.868438407,,354.4395313,14.50405771,58.51408231,4.445946436,0
A1YLBXIP3T1P2A,WEST BENGAL,BANKURA,SHYAMPUR,3.762097646,196.0242554,45050.00228,8.72558214,324.1462401,493.2264634,8.662214826,85.15712737,4.98606933,0
A5DP0R9QOGL9W,WEST BENGAL,BANKURA,GOTKANALI,3.795132905,178.4329195,27179.40482,6.481018908,,365.4916792,12.35003809,73.80957685,3.185083168,0
AC3X9XOJVAVTB,WEST BENGAL,BANKURA,MAIDHARA,5.660736311,232.7498537,16488.01751,6.262932865,294.210317,385.7480533,18.87594139,76.98265841,5.016187559,0
A1V6X0SZVOI6S2,WEST BENGAL,BANKURA,DULALPUR,9.396148399,224.7539568,25825.38701,7.391299312,301.6150638,503.7936909,16.87692696,58.97405294,4.606058055,0
A1LUT1N6VS2CV6,WEST BENGAL,BANKURA,JUGIDANGRA,13.34988856,152.7764554,18464.90077,6.717972617,334.8640702,450.8463693,17.19256436,85.88352314,2.531074855,0
APL8B8Y7T0ED8,WEST BENGAL,BANKURA,BELDANGA,,184.688395,20857.90822,6.462945841,322.6805824,395.785623,18.44378637,66.24269938,3.77609972,0
A3VU6XCXGR7LTV,WEST BENGAL,BANKURA,TISRA,7.817901281,221.0897082,13742.14597,6.373737432,287.6984809,460.5992142,12.7048272,66.77759954,4.622667687,0
A348IT6M7H8A67,WEST BENGAL,BANKURA,RASIKPUR,,220.892705,7460.24726,4.987537147,,320.3547809,13.11436463,40.612909,4.266869045,0
A34O0980YBRQMS,WEST BENGAL,BANKURA,BAN-SARENGA,1.431781555,228.1303829,12937.24689,6.214772832,319.7341365,495.3798827,12.03334396,61.14111864,4.948442556,0
AAHDVOLV491DT,WEST BENGAL,BANKURA,TELIPARA,6.970036694,182.8885886,32037.60547,7.412765411,376.9519325,325.7923996,14.35124065,70.05272018,4.27528772,0
AIGB0Z9ZN83RC,WEST BENGAL,BANKURA,BANKHOLA,10.85186035,166.7419493,12887.19376,7.701931717,,589.6281055,15.78649674,,4.345012725,0
A14CKU93LLXPTV,WEST BENGAL,BANKURA,BALARAMPUR,6.58800729,244.9432199,23898.97448,6.780936115,273.7366439,330.9148199,9.250627524,47.3887398,4.216454466,0
A18M2D8OITB1QP,WEST BENGAL,BANKURA,BADAGERIA,9.00435217,222.4897832,16544.8275,6.124095174,,411.1936211,16.03691425,67.26466878,3.527893471,0
AA207EXBURF9B,WEST BENGAL,BANKURA,MADHUPUR,,161.5788886,11582.46258,6.720473279,,393.8377507,11.31948837,78.89851507,4.374332547,0
AWI2YKSQQ8CMP,WEST BENGAL,BANKURA,MALIDI,4.328282516,192.166324,30592.54883,7.42589408,327.3033652,543.7160286,11.18693881,72.5664004,3.708525863,0
APCSV85SWASN2,WEST BENGAL,BANKURA,JAMIRDIHA,7.417823927,243.304691,320.9426113,4.598669852,336.0979811,361.1017694,20.42147204,87.05257595,3.470812079,0
A1E0HHSAMO78SM,WEST BENGAL,BANKURA,KRISHNAPUR,3.261669787,190.957355,28760.00684,7.929539482,,424.2128101,13.37262512,58.09555464,4.280669331,0
ALL2DVW8M5FDS,WEST BENGAL,BANKURA,GOTORA,,239.7579288,12318.40389,6.407733064,259.1221314,481.9799344,14.66944772,78.80137124,4.742163226,0
A26IOPJFEG61RP,WEST BENGAL,BANKURA,PATAMACHLA,7.928831289,231.2522158,17444.81445,6.291798027,,389.0056782,13.87972449,95.55305477,3.413572943,0
AG6JWI77UMETS,WEST BENGAL,BANKURA,LAYLKPARA,7.975329901,165.7142418,17182.45036,7.002191994,383.2666554,363.8535788,18.65930379,76.03273945,3.306129017,0
A2FKNAOSP2965J,WEST BENGAL,BANKURA,KOYMA,9.504157788,195.1092427,19946.26467,7.467684855,300.6795279,382.4730046,14.35936496,78.30688566,4.343041373,0
A253VVD3Z0Y1J7,WEST BENGAL,BANKURA,MUKUNDARAM,5.158722568,119.09384,33892.24595,7.572175377,407.4768487,325.2025697,16.96398151,73.22483273,4.094605278,0
AIBDLWAUMT1GV,WEST BENGAL,BANKURA,KATAJURIA,3.923473633,227.7055381,24200.35348,7.000875427,,292.3901551,19.3943347,61.78567898,4.582982366,0
AQVBOVE8P7K3J,WEST BENGAL,BANKURA,HARINTULI,,193.4622066,13852.5319,7.145701659,358.956565,480.3107142,10.25603586,,3.673239558,0
A2MSQNPTNAAGL1,WEST BENGAL,BANKURA,CHAKBAID,5.849778285,229.9366869,27435.30656,6.574957586,277.0330189,596.4032157,14.90855831,67.64448382,3.643815888,0
A3CFP07FRT7LUJ,WEST BENGAL,BANKURA,BARA HETYAGARA,5.890870359,184.0557619,34920.03935,7.401366802,343.791603,281.5444516,14.72877348,62.60168472,4.37077656,0
A2YSCXYJ33R2BT,WEST BENGAL,BANKURA,BHURRUBAID,5.963479205,223.0316376,24435.64208,6.221292,305.9470125,284.4970261,15.18855694,40.14270489,3.727813323,0
AR1PF75SH75NA,WEST BENGAL,BANKURA,GOPALNAGAR,6.106759636,211.4544892,39430.30782,8.316897374,348.7767188,389.5914401,12.89695311,85.35804917,3.924967064,0
A1DUSP1JJA0H7L,WEST BENGAL,BANKURA,JOGMOHANPUR,6.898932482,209.6364217,15422.22089,6.884918383,293.5620198,396.8112144,15.67171738,66.59733601,3.688455553,0
A33W24A8DHGSD6,WEST BENGAL,BANKURA,ASNA,8.091812332,200.9733015,26472.6918,6.725680184,,432.1899314,13.79865513,32.66707799,4.370031238,0
A30KCQIU856SEH,WEST BENGAL,BANKURA,TILABANI,7.611982389,190.6628036,9138.029344,5.2242563,329.5806789,577.4447127,17.20936737,65.33324119,6.494748556,0
A34U4Y40W1GW9I,WEST BENGAL,BANKURA,CHHOLAGORA,8.886979332,180.5639656,26062.44722,8.808963365,327.2235799,378.6589218,17.61865802,48.47598212,4.731195077,0
A2O5CCUSFNMBDB,WEST BENGAL,BANKURA,DHANISUKNI,6.532097274,163.3962409,8240.812709,6.641543445,402.836817,601.0329818,17.896128,55.02240724,4.599324041,0
A2ZVCERNPV6SBF,WEST BENGAL,BANKURA,KANTASOLA,7.833980482,203.1694081,11174.27476,6.246502455,394.8908092,338.2311223,16.27659187,47.93163884,4.254477177,0
A3SH0RNRLX9CP9,WEST BENGAL,BANKURA,BHANGABANDH,11.56316906,174.942862,19359.42882,6.495619339,332.4464898,366.3126721,17.52952642,38.43119971,5.107236014,0
A3TIACCF9FM8PB,WEST BENGAL,BANKURA,KALABATI,6.782868548,196.1825585,25366.7979,7.200358355,312.4265913,435.094574,12.11847464,76.34799427,5.468590847,0
A1LAU23TDVU117,WEST BENGAL,BANKURA,BHAJAHARIPUR,8.28876546,211.4527443,11234.04147,6.385510464,360.8433115,525.0886107,15.0985705,62.9999989,3.580523461,0
AXBRJ9HWBMALJ,WEST BENGAL,BANKURA,NEMAIPUR,0.97557799,221.2041143,31145.11074,7.615583377,333.6778429,439.1127647,21.14595446,,2.53399627,0
A130VGG4P4PW5J,WEST BENGAL,BANKURA,LOHADI,7.528980405,225.3409863,8129.734919,6.305472317,309.2312466,379.3392931,16.96194437,64.26578716,3.644409765,0
A2F1XEUY2FALCR,RAJASTHAN,JODHPUR,THANJI KD,9.764658134,119.1640103,38781.45742,9.334632093,380.2306339,512.3318463,14.96773301,59.19317637,3.024571178,0
A8VLQLQNSV3JW,RAJASTHAN,JODHPUR,KUMEJI MEGHWAL KD,10.19166524,211.5669045,13630.04731,6.524476299,297.0490657,468.3713868,17.41174671,72.7205726,3.403422698,0
A1MWRMXAHP971S,RAJASTHAN,JODHPUR,DAUJI KD,2.92517432,260.4580411,39233.09884,7.670149486,303.4020785,403.2437352,11.30921034,69.23844469,3.678588221,0
A1SVHXFN0WZYMK,RAJASTHAN,JODHPUR,SATIJI KA ORAN,,200.6619254,29513.80486,7.966300205,347.5414185,476.2015851,19.95005383,,3.027946497,0
A3CO5PVLVZ9UBU,RAJASTHAN,JODHPUR,ARANYALI KD,6.657793591,205.5431757,18844.03703,6.734228068,363.3979301,555.8990377,8.00696576,66.93478171,3.868925702,0
AJONKNXE84S55,RAJASTHAN,JODHPUR,SARPANCHO KD,7.00523014,219.9219974,26597.58645,7.351021452,333.5837226,379.5988064,13.28469066,98.96538914,3.58986576,0
A31N6KB160O508,RAJASTHAN,JODHPUR,INDER SINGH KD,,178.0804423,35044.37128,7.760027276,357.0828184,381.6451309,17.55138178,71.11118161,3.761633184,0
A3F6Y22G5MS9M0,RAJASTHAN,JODHPUR,SAWAL SINGH KD,6.227841922,183.309048,38976.03521,8.247332932,,531.630721,15.84784937,46.64358918,4.599573327,0
A3FJ9Q0OGBJII8,RAJASTHAN,JODHPUR,CHANDRA BHANSINGH KD,6.392760459,216.675543,19323.67725,5.906405486,283.2055171,358.1744936,14.98264622,41.58660591,4.421528142,0
A26M5O53PHZTKN,RAJASTHAN,JODHPUR,TIKAM SINGH KD,6.088022489,162.278357,23567.13288,7.698581723,372.8350811,387.9706352,13.66360729,75.2660643,4.173083496,0
ATDIMAXQYWJTC,RAJASTHAN,JODHPUR,JOSHIYON KD,3.961389047,173.0296406,24028.40541,8.005631016,391.0022998,444.7942767,19.94527979,59.83454075,4.0929659,0
A3UI5DKOQ3A6EU,RAJASTHAN,JODHPUR,SUTHARON KD,4.275159673,229.4431091,26098.63796,6.525202657,281.8968272,508.7920978,16.1332032,66.65419278,3.732856051,0
A2WI6EP5VE8E9H,RAJASTHAN,JODHPUR,BHAWAR SINGH PHATE SINGH KD,7.301903491,224.4678022,23565.1784,7.554047401,280.1294849,487.3333213,8.52486424,68.94019277,3.430699188,0
AJV2279M3GKT5,RAJASTHAN,JODHPUR,BERIYO KD,10.89348473,177.7343573,25702.51867,7.659830109,312.3993354,383.1995849,17.47210926,42.81456956,3.634970396,0
A1CNMLLMYNE26K,RAJASTHAN,JODHPUR,SANG SINGH KD,6.79809746,198.1163808,35883.78011,7.051813575,,470.4935448,10.8886389,58.47380388,3.571622599,0
A1YLOZQKBX3J1S,RAJASTHAN,JODHPUR,UDAISINGH MAGSINGH KD,11.49670245,195.9894858,14158.15728,7.235224038,311.9650933,357.5225994,19.32172244,82.35001283,3.132253296,0
AX818557NR7VY,RAJASTHAN,JODHPUR,MANSINGH MOPJI KD,5.808238634,195.5145159,43110.50372,7.368819182,281.9189182,325.8313597,15.04701878,51.29479156,4.81906373,0
A3L08CW5LX0K8B,RAJASTHAN,JODHPUR,BHOMJIRON KD,,183.521107,20461.25271,7.333212178,333.1194759,356.3690224,20.17902887,67.01990322,4.886633785,0
AXYCJ0B7INL0C,RAJASTHAN,JODHPUR,NAIYON KD,5.679330465,182.1452665,17909.11563,7.53859213,,546.8951435,15.21935477,81.5555974,3.292071095,0
AR7TAEEUDHMUB,RAJASTHAN,JODHPUR,CHUNILAL KD,7.783305613,196.8159519,24789.35473,6.548497478,331.0367763,372.7649817,12.06618176,14.34316145,5.045619628,0
A6OLGXCVNLN3,RAJASTHAN,JODHPUR,MOJURAM KD,6.316470521,187.030116,32651.80276,8.149177522,314.2083463,463.3412166,14.24342069,60.26917985,4.902735486,0
AI6O8ZSTJWB2T,RAJASTHAN,JODHPUR,PUNARAM SINGH KD,8.605374455,217.0431275,22970.95728,7.409956813,,264.6994735,16.69294583,46.50165845,3.665323341,0
A1CUKGQKJXT1DB,RAJASTHAN,JODHPUR,MADHU SINGH KD,,162.9785597,26281.29781,8.523670576,369.8626715,403.6000243,12.38824433,,5.185641935,0
A16KA3R9IBUO1I,RAJASTHAN,JODHPUR,LAKH SINGH KD,7.057552646,177.674305,13129.14984,7.312352352,367.3285333,393.7404972,16.35632043,53.84179688,4.486402627,0
A1989WJVG7DHBK,WEST BENGAL,MEDINIPUR,RAMCHANDRAPUR,4.850104171,186.6761758,32808.3075,7.496262513,293.7579269,392.7004931,10.63076915,85.15798297,3.885385518,0
A3PUZHFZZB5NW8,WEST BENGAL,MEDINIPUR,PANCHRA,,202.6143723,31606.34883,6.464581173,,380.9746723,13.46044894,67.0591185,4.775120947,0
A15YZMFY4X2VME,WEST BENGAL,MEDINIPUR,HATGERIA,4.560916536,165.7731189,22939.14438,7.988231918,352.7935278,323.7832771,13.56415012,79.3165852,4.123621736,0
A27BZ6JHFFI1E8,WEST BENGAL,MEDINIPUR,PORDIHA,9.130828108,209.7430438,11643.66348,6.594682307,326.3945768,509.6617816,11.27406477,67.5282879,3.074134305,0
A4EWLZLUCY5QR,WEST BENGAL,MEDINIPUR,GURIPUKHURIA,,185.121996,16110.18364,6.444434947,355.5673663,386.5085993,11.21565402,38.04151583,2.840893066,0
A1N3WAUF0EO3P2,WEST BENGAL,MEDINIPUR,JANDAHARI,4.233558617,194.9750439,22185.76396,7.116809284,377.8469025,355.8170973,14.85919826,62.01638317,3.515672079,0
A16RHB8XG3MDTH,WEST BENGAL,MEDINIPUR,PANCHBERIA,5.571019711,189.7282292,26138.09761,8.83276203,361.8555486,434.0512533,16.16693104,88.72737266,3.931306748,0
AJ4HKN0QC16FX,WEST BENGAL,MEDINIPUR,SATPATI,,155.3175616,22911.61449,8.315815915,409.586373,424.7796636,16.29322889,84.89241759,4.825701798,0
A52KI87KEWX39,WEST BENGAL,MEDINIPUR,DHADIKA,8.527142498,217.3947785,3413.081633,5.670027421,337.6310733,615.6111669,14.92675099,82.59015205,2.649423905,0
A321W4SSC0F6AP,WEST BENGAL,MEDINIPUR,HARPASOL,4.570854413,194.9679452,44260.19118,8.030451669,,460.7790583,17.94218504,79.00827201,4.484185987,0
A1XYZXQUJQIFU3,WEST BENGAL,MEDINIPUR,CHANIPASARSOL,8.903733775,194.2162752,13319.49571,5.566895792,323.4243624,317.3492443,17.1301576,61.42879055,4.365169642,0
A2SLQADUE0AUE2,WEST BENGAL,MEDINIPUR,DHUNAMARI,9.45993051,222.8946593,14450.17575,6.790913894,293.7463205,433.1450049,9.069161478,67.90681272,3.322889738,0
A1PM7JYLQCYWS5,WEST BENGAL,MEDINIPUR,HAMIRPUR,6.040281662,139.7708723,20472.87459,6.810977798,357.5932769,488.2749301,15.88225168,53.2790417,5.761580322,0
A6O4HEW33NM58,WEST BENGAL,MEDINIPUR,BELDANGRI,,171.1666464,20412.28391,6.896318015,367.1895142,354.2703448,16.40317524,63.25790714,3.978932656,0
A1CNI6D3ZD6AQI,WEST BENGAL,MEDINIPUR,NACHDA,4.663492192,170.9518296,41452.62557,8.72576539,362.4154187,378.1490002,16.27405101,60.61875415,3.742293454,0
AYMD4AB9BUJTX,WEST BENGAL,MEDINIPUR,NACHNAGURI,5.726336216,191.7522897,35899.28031,8.066654024,378.7746046,307.9875511,12.56872068,60.19235078,3.912289082,0
A2J1J9S1DG5IXX,WEST BENGAL,MEDINIPUR,BIJRABANDHI,10.93311072,162.4249185,18846.63491,7.085260756,,593.7257641,14.97723325,60.69057995,3.894988624,0
ALPLPV75VB40B,WEST BENGAL,MEDINIPUR,PARIHATI,4.281522089,188.7835766,22330.46679,6.957676199,325.160819,306.6925042,16.27485657,82.59522269,4.371167168,0
A3Q3CG6XQFKLJ4,WEST BENGAL,MEDINIPUR,BAMDIA,7.948488372,197.5945421,23602.18783,7.098458253,,394.7679885,14.87669376,78.97422652,3.891124346,0
A23OE0ZSYIP8YO,WEST BENGAL,MEDINIPUR,PALDHAPRA,6.825647037,176.8410625,12838.91437,5.792424748,393.7986482,447.2891153,15.82134631,104.2309492,2.804480385,0
A3D1LQCUWN12LD,WEST BENGAL,MEDINIPUR,CHHOTOBANSORO,7.285371191,169.14919,17375.97074,9.404687307,394.092424,373.1902821,15.26050986,80.79598527,3.694482047,0
A265982182JKPH,WEST BENGAL,MEDINIPUR,KHAYRASULI,5.984941215,180.7765617,33244.5556,8.086517017,364.7063937,392.9710197,20.47181676,50.14160182,3.488675274,0
A2THGZLAWFPY2P,WEST BENGAL,MEDINIPUR,KUSHPOKA,5.368988344,250.660916,15973.68689,6.416298307,277.1519377,334.8199544,15.68436202,44.04038217,3.73788278,0
A3MV9QVHFJTR4T,WEST BENGAL,MEDINIPUR,PARADIHA,4.016590233,255.6165688,28612.26611,7.340595024,290.6906613,442.3851182,9.305732858,71.34213154,4.417134153,0
A1VEA16QFOG5VR,WEST BENGAL,MEDINIPUR,BENADIHA,,254.1253888,9959.135015,4.00858411,,364.8062732,11.31664528,59.35322111,3.170543087,0
A3NH7K9F0UKVOH,WEST BENGAL,MEDINIPUR,KALABERIA,7.719000805,196.0075184,13939.29402,6.935550715,345.6536622,423.2035335,16.83678552,89.33864946,2.884818771,0
A35T8A43KFWD00,WEST BENGAL,MEDINIPUR,BALIDIHA,5.983731294,221.557383,18438.82339,6.654372296,316.778999,443.543934,19.13637872,53.66182299,3.84938277,0
A2GK1IHV52CS17,WEST BENGAL,MEDINIPUR,KISMAT JAMBONI,7.732601709,166.9868253,18445.74346,7.17285087,,453.3856317,13.11140152,77.232127,3.854993746,0
A18GKCC69KPR51,WEST BENGAL,MEDINIPUR,HARINAGANJ,8.847880711,190.7008532,11705.07228,6.66339707,380.592491,386.4641507,16.31910453,85.69364908,4.143450992,0
ADKCZ302V4KEW,WEST BENGAL,MEDINIPUR,DHANIA PAL,7.561832948,170.1751573,23254.00962,7.583326752,328.7026297,397.5879743,16.14031728,66.74678059,4.032150342,0
AI066ESWAN83K,WEST BENGAL,MEDINIPUR,MOUPAL,8.758560056,174.7286861,25564.76756,8.070254637,,371.9151708,14.94369928,47.18556575,4.444375642,0
A3PENBFALXOATY,WEST BENGAL,MEDINIPUR,RAMCHANDRAPUR,,188.4454695,28791.61442,8.040356351,382.0094766,422.2348606,10.5756901,63.23536504,3.228379217,0
A2U8853VUAU0I,WEST BENGAL,MEDINIPUR,BELDANGRI,3.832917409,218.72384,23535.0289,6.475402064,352.5058976,421.183478,19.27356051,58.90369803,4.768660397,0
A17KUCXAV34USP,WEST BENGAL,MEDINIPUR,CHALTA,3.730128007,230.2994554,16892.89566,6.997171607,323.5204705,456.9057035,10.34214562,47.09550577,4.943032174,0
A2L1SNVFML2CUQ,WEST BENGAL,MEDINIPUR,KUNRI,5.801571267,201.8924737,15327.87972,6.860647372,328.9325854,281.0850323,19.81248367,55.39756365,4.425377564,0
A16Z0ZFQNWNPD4,WEST BENGAL,MEDINIPUR,JUHASOLE,3.678431807,187.4967036,23103.41044,7.145144826,,350.5404796,10.1400683,67.45618011,4.480108576,0
A2TKKLZTJV4NLV,WEST BENGAL,MEDINIPUR,TARKINATA,5.14358748,180.3826185,32740.56466,7.988892566,328.4374304,389.2421475,13.94318282,,3.09616449,0
A1ELWI7BE38X4T,WEST BENGAL,MEDINIPUR,HATIKUADA,6.628256197,198.865743,15911.35751,7.517905883,342.015924,437.9186253,15.00574199,38.84595763,4.464457184,0
A1S1HQW5C2CWF1,WEST BENGAL,MEDINIPUR,CHUTIA,,196.0835555,18592.08392,7.245436362,321.8140325,552.8790337,15.66478617,81.08082626,4.762871709,0
A1HR1MOBJPKUQD,WEST BENGAL,MEDINIPUR,ITAMARO,3.102075565,198.4886506,45148.80812,7.821650423,324.6440796,427.2167645,15.53012278,54.5742543,4.248075369,0
A2O59C4OT9WAVL,WEST BENGAL,MEDINIPUR,BALIDIHA,4.497585145,193.9365149,27768.38287,6.906347805,330.4307004,556.0329223,22.61841119,81.26581628,4.965738556,0
A2WKQ9LUO7IRBE,WEST BENGAL,MEDINIPUR,PANPARA,5.584124358,203.7564258,29999.98701,7.213328663,310.6602841,366.5581312,14.18302517,65.88127084,3.852731893,0
A2KMWYRK5UGRPE,WEST BENGAL,MEDINIPUR,BARAPINDRA,,205.0658791,16034.4537,7.13600814,397.4696781,459.2983785,19.63789292,70.05983474,4.858164686,0
AOCFMMNFO3OQM,WEST BENGAL,MEDINIPUR,JATIABANDHI,10.33127328,166.4597795,15824.82271,6.396364452,361.1561785,376.1021038,13.8443311,52.0573806,2.673440871,0
A3DKGXWUEP1AI2,WEST BENGAL,MEDINIPUR,PARADIHA,9.130795899,200.0323483,28273.60324,7.497526377,,453.8735707,12.86051392,64.17849389,3.025707369,0
A1UGDJP1ZJWVPF,WEST BENGAL,MEDINIPUR,KULDIHA,4.618850847,199.3189129,27174.68764,7.218587855,371.0568606,312.2813818,14.04078658,,4.322115889,0
A1BJHZE41QWBX6,WEST BENGAL,MEDINIPUR,UPARPARA,6.931244178,207.5889535,24359.47041,7.222004281,313.8197131,477.0629748,16.49509195,75.04191395,4.897957118,0
A365A90ZY1Q80T,WEST BENGAL,MEDINIPUR,KOLESOLE,5.602158585,264.5735151,29860.27578,7.014528282,,530.2047601,16.03017998,29.8509482,4.067048745,0
AQ80LJNDLVZPG,WEST BENGAL,MEDINIPUR,TALGRAM,7.520518927,228.5626115,22160.81966,7.473798523,,545.1466502,16.46063365,90.94494369,4.227765964,0
A2NWIF2APZNNV0,WEST BENGAL,MEDINIPUR,KARANGADAHI,5.58246982,172.3315842,23512.83796,8.01131621,364.4834216,452.0807654,16.47204469,95.04565793,4.048113258,0
A9RIPXAHUQBKY,WEST BENGAL,MEDINIPUR,KHARIKASOLE,7.992749619,193.6091377,14610.41283,7.218904024,332.4687554,468.6029981,10.8770622,67.1813408,4.062907043,0
A1NK86G7OK4E54,WEST BENGAL,MEDINIPUR,ADIBASIPARA,8.210357973,210.2221122,22619.23993,7.56798774,,361.6143911,14.65018969,70.3680488,3.716663875,0
A3D7QMIGNEID0P,WEST BENGAL,MEDINIPUR,BARISAHI,9.901930594,206.7464692,13180.6778,5.878834626,,426.5348075,14.32187374,75.40875413,4.226949554,0
A103U3KR4L2ZXT,WEST BENGAL,MEDINIPUR,NAYAGAN,,191.2586554,14064.89915,7.036949297,361.1549511,399.8386617,10.84526353,35.58299178,3.732339331,0
A2CJKQ0DOE5ARF,WEST BENGAL,MEDINIPUR,NIMADANGA,9.405875051,149.3082966,27180.05719,7.867309471,,398.8062464,17.36470641,57.9626369,4.033733317,0
A14Z8PWKLIRDLA,WEST BENGAL,MEDINIPUR,BAYADANGAR,9.58789503,195.8371052,11351.86186,6.267475696,366.4289276,323.7948624,13.0682421,37.35308022,4.666916974,0
A1T010IZIHYJ9C,WEST BENGAL,MEDINIPUR,PINDRAPAL,4.633202516,208.9080361,29307.12894,6.125585211,304.0317763,456.2148285,10.81715813,111.1153097,4.751858815,0
A3LNXBAF8GTKK9,WEST BENGAL,MEDINIPUR,SAUTILA,6.90111102,154.4740917,21103.30319,7.928700188,376.0010707,450.252974,14.64330649,71.32137209,3.616498342,0
ANN2AVY4DPB4C,WEST BENGAL,MEDINIPUR,JHAKRIA,7.795557629,136.0906769,26484.51532,7.555320481,426.5000222,471.4133565,14.5449484,51.49119684,3.629252282,0
A2JRW1GL8Z771V,WEST BENGAL,MEDINIPUR,PITHAPURA,,215.4319194,19909.93885,6.902628165,299.0864179,371.4829107,10.7663492,85.2671816,4.592537979,0
A1LFVTK70U5EZ5,WEST BENGAL,MEDINIPUR,BELDANGRA,0,214.846144,49456.58711,7.897539037,,583.4488493,7.702328207,77.71289112,4.92883998,0
ADKBNA7OMK620,WEST BENGAL,MEDINIPUR,MAGIPARA,8.39826106,177.3472137,18003.25728,7.390924017,,498.3653766,10.35129783,55.71566023,2.62786247,0
